Id,Name,Canonical,Region,Country,Country Code
"21274","Koprivnica-Krizevci County","Koprivnica-Krizevci County,Croatia","","Croatia","hr"
"21275","Olt County","Olt County,Romania","","Romania","ro"
"21276","Teleorman","Teleorman,Romania","","Romania","ro"
"21300","Miaoli County","Miaoli County,Taiwan","","Taiwan","tw"
"21301","Salaj","Salaj,Romania","","Romania","ro"
"21316","County Longford","County Longford,Ireland","","Ireland","ie"
"21317","County Leitrim","County Leitrim,Ireland","","Ireland","ie"
"21440","Bjelovar-Bilogora County","Bjelovar-Bilogora County,Croatia","","Croatia","hr"
"21441","Karlovac County","Karlovac County,Croatia","","Croatia","hr"
"21442","Pozega-Slavonia County","Pozega-Slavonia County,Croatia","","Croatia","hr"
"21443","Istria County","Istria County,Croatia","","Croatia","hr"
"21444","Sibenik-Knin County","Sibenik-Knin County,Croatia","","Croatia","hr"
"21445","Sisak-Moslavina County","Sisak-Moslavina County,Croatia","","Croatia","hr"
"21446","Brod-Posavina County","Brod-Posavina County,Croatia","","Croatia","hr"
"21447","Varazdin County","Varazdin County,Croatia","","Croatia","hr"
"21489","Krapina-Zagorje County","Krapina-Zagorje County,Croatia","","Croatia","hr"
"21490","Lika-Senj County","Lika-Senj County,Croatia","","Croatia","hr"
"21491","Virovitica-Podravina County","Virovitica-Podravina County,Croatia","","Croatia","hr"
"21492","Medjimurje County","Medjimurje County,Croatia","","Croatia","hr"
"21493","City of Zagreb","City of Zagreb,Croatia","","Croatia","hr"
"9040299","Nantou County","Nantou County,Taiwan","","Taiwan","tw"
"9040307","Changhua County","Changhua County,Taiwan","","Taiwan","tw"
"9040310","Kinmen County","Kinmen County,Taiwan","","Taiwan","tw"
"9040318","Yunlin County","Yunlin County,Taiwan","","Taiwan","tw"
"9040321","Pingtung County","Pingtung County,Taiwan","","Taiwan","tw"
"9041084","Dorset","Dorset,England,United Kingdom","England","United Kingdom","gb"
"9041085","Lincolnshire","Lincolnshire,England,United Kingdom","England","United Kingdom","gb"
"9041086","Derbyshire","Derbyshire,England,United Kingdom","England","United Kingdom","gb"
"9041087","Gloucestershire","Gloucestershire,England,United Kingdom","England","United Kingdom","gb"
"9041088","Kent","Kent,England,United Kingdom","England","United Kingdom","gb"
"9041089","Wiltshire","Wiltshire,England,United Kingdom","England","United Kingdom","gb"
"9041090","Cheshire","Cheshire,England,United Kingdom","England","United Kingdom","gb"
"9041091","North Yorkshire","North Yorkshire,England,United Kingdom","England","United Kingdom","gb"
"9041092","Berkshire","Berkshire,England,United Kingdom","England","United Kingdom","gb"
"9041093","Shropshire","Shropshire,England,United Kingdom","England","United Kingdom","gb"
"9041094","East Riding of Yorkshire","East Riding of Yorkshire,England,United Kingdom","England","United Kingdom","gb"
"9041095","Hampshire","Hampshire,England,United Kingdom","England","United Kingdom","gb"
"9041096","Cornwall","Cornwall,England,United Kingdom","England","United Kingdom","gb"
"9041097","Bedfordshire","Bedfordshire,England,United Kingdom","England","United Kingdom","gb"
"9041098","Buckinghamshire","Buckinghamshire,England,United Kingdom","England","United Kingdom","gb"
"9041099","Cambridgeshire","Cambridgeshire,England,United Kingdom","England","United Kingdom","gb"
"9041100","Durham","Durham,England,United Kingdom","England","United Kingdom","gb"
"9041101","Somerset","Somerset,England,United Kingdom","England","United Kingdom","gb"
"9041102","Leicestershire","Leicestershire,England,United Kingdom","England","United Kingdom","gb"
"9041103","Staffordshire","Staffordshire,England,United Kingdom","England","United Kingdom","gb"
"9041104","Lancashire","Lancashire,England,United Kingdom","England","United Kingdom","gb"
"9041105","Nottinghamshire","Nottinghamshire,England,United Kingdom","England","United Kingdom","gb"
"9041106","Greater London","Greater London,England,United Kingdom","England","United Kingdom","gb"
"9041107","Essex","Essex,England,United Kingdom","England","United Kingdom","gb"
"9041108","East Sussex","East Sussex,England,United Kingdom","England","United Kingdom","gb"
"9041109","Bristol City","Bristol City,England,United Kingdom","England","United Kingdom","gb"
"9041110","City of London","City of London,England,United Kingdom","England","United Kingdom","gb"
"9041111","Cumbria","Cumbria,England,United Kingdom","England","United Kingdom","gb"
"9041112","Greater Manchester","Greater Manchester,England,United Kingdom","England","United Kingdom","gb"
"9041113","Herefordshire","Herefordshire,England,United Kingdom","England","United Kingdom","gb"
"9041114","Hertfordshire","Hertfordshire,England,United Kingdom","England","United Kingdom","gb"
"9041115","Isle of Wight","Isle of Wight,England,United Kingdom","England","United Kingdom","gb"
"9041116","Merseyside","Merseyside,England,United Kingdom","England","United Kingdom","gb"
"9041117","Norfolk","Norfolk,England,United Kingdom","England","United Kingdom","gb"
"9041118","Northamptonshire","Northamptonshire,England,United Kingdom","England","United Kingdom","gb"
"9041119","Northumberland","Northumberland,England,United Kingdom","England","United Kingdom","gb"
"9041120","Oxfordshire","Oxfordshire,England,United Kingdom","England","United Kingdom","gb"
"9041121","Rutland","Rutland,England,United Kingdom","England","United Kingdom","gb"
"9041122","South Yorkshire","South Yorkshire,England,United Kingdom","England","United Kingdom","gb"
"9041123","Surrey","Surrey,England,United Kingdom","England","United Kingdom","gb"
"9041124","Tyne and Wear","Tyne and Wear,England,United Kingdom","England","United Kingdom","gb"
"9041125","Warwickshire","Warwickshire,England,United Kingdom","England","United Kingdom","gb"
"9041126","West Midlands","West Midlands,England,United Kingdom","England","United Kingdom","gb"
"9041127","West Sussex","West Sussex,England,United Kingdom","England","United Kingdom","gb"
"9041128","West Yorkshire","West Yorkshire,England,United Kingdom","England","United Kingdom","gb"
"9041129","Worcestershire","Worcestershire,England,United Kingdom","England","United Kingdom","gb"
"9047108","Ilfov County","Ilfov County,Romania","","Romania","ro"
"9047191","Cork City","Cork City,County Cork,Ireland","County Cork","Ireland","ie"
"9047192","Dun Laoghaire-Rathdown","Dun Laoghaire-Rathdown,County Dublin,Ireland","County Dublin","Ireland","ie"
"9047193","Fingal","Fingal,County Dublin,Ireland","County Dublin","Ireland","ie"
"9047194","Galway City","Galway City,County Galway,Ireland","County Galway","Ireland","ie"
"9047195","Limerick City","Limerick City,County Limerick,Ireland","County Limerick","Ireland","ie"
"9047196","North Tipperary","North Tipperary,County Tipperary,Ireland","County Tipperary","Ireland","ie"
"9047197","South Dublin","South Dublin,County Dublin,Ireland","County Dublin","Ireland","ie"
"9047198","Waterford","Waterford,County Waterford,Ireland","County Waterford","Ireland","ie"
"9056937","Autauga County","Autauga County,Alabama,United States","Alabama","United States","us"
"9056938","Baldwin County","Baldwin County,Alabama,United States","Alabama","United States","us"
"9056939","Barbour County","Barbour County,Alabama,United States","Alabama","United States","us"
"9056940","Bibb County","Bibb County,Alabama,United States","Alabama","United States","us"
"9056941","Blount County","Blount County,Alabama,United States","Alabama","United States","us"
"9056942","Bullock County","Bullock County,Alabama,United States","Alabama","United States","us"
"9056943","Butler County","Butler County,Alabama,United States","Alabama","United States","us"
"9056944","Chambers County","Chambers County,Alabama,United States","Alabama","United States","us"
"9056945","Cherokee County","Cherokee County,Alabama,United States","Alabama","United States","us"
"9056946","Chilton County","Chilton County,Alabama,United States","Alabama","United States","us"
"9056947","Choctaw County","Choctaw County,Alabama,United States","Alabama","United States","us"
"9056948","Clarke County","Clarke County,Alabama,United States","Alabama","United States","us"
"9056949","Clay County","Clay County,Alabama,United States","Alabama","United States","us"
"9056950","Cleburne County","Cleburne County,Alabama,United States","Alabama","United States","us"
"9056951","Coffee County","Coffee County,Alabama,United States","Alabama","United States","us"
"9056952","Colbert County","Colbert County,Alabama,United States","Alabama","United States","us"
"9056953","Conecuh County","Conecuh County,Alabama,United States","Alabama","United States","us"
"9056954","Coosa County","Coosa County,Alabama,United States","Alabama","United States","us"
"9056955","Covington County","Covington County,Alabama,United States","Alabama","United States","us"
"9056956","Crenshaw County","Crenshaw County,Alabama,United States","Alabama","United States","us"
"9056957","Cullman County","Cullman County,Alabama,United States","Alabama","United States","us"
"9056958","Dale County","Dale County,Alabama,United States","Alabama","United States","us"
"9056959","Dallas County","Dallas County,Alabama,United States","Alabama","United States","us"
"9056960","DeKalb County","DeKalb County,Alabama,United States","Alabama","United States","us"
"9056961","Elmore County","Elmore County,Alabama,United States","Alabama","United States","us"
"9056962","Escambia County","Escambia County,Alabama,United States","Alabama","United States","us"
"9056963","Etowah County","Etowah County,Alabama,United States","Alabama","United States","us"
"9056964","Fayette County","Fayette County,Alabama,United States","Alabama","United States","us"
"9056965","Franklin County","Franklin County,Alabama,United States","Alabama","United States","us"
"9056966","Geneva County","Geneva County,Alabama,United States","Alabama","United States","us"
"9056967","Greene County","Greene County,Alabama,United States","Alabama","United States","us"
"9056968","Hale County","Hale County,Alabama,United States","Alabama","United States","us"
"9056969","Henry County","Henry County,Alabama,United States","Alabama","United States","us"
"9056970","Houston County","Houston County,Alabama,United States","Alabama","United States","us"
"9056971","Jackson County","Jackson County,Alabama,United States","Alabama","United States","us"
"9056972","Jefferson County","Jefferson County,Alabama,United States","Alabama","United States","us"
"9056973","Lamar County","Lamar County,Alabama,United States","Alabama","United States","us"
"9056974","Lauderdale County","Lauderdale County,Alabama,United States","Alabama","United States","us"
"9056975","Lawrence County","Lawrence County,Alabama,United States","Alabama","United States","us"
"9056976","Lee County","Lee County,Alabama,United States","Alabama","United States","us"
"9056977","Limestone County","Limestone County,Alabama,United States","Alabama","United States","us"
"9056978","Lowndes County","Lowndes County,Alabama,United States","Alabama","United States","us"
"9056979","Macon County","Macon County,Alabama,United States","Alabama","United States","us"
"9056980","Madison County","Madison County,Alabama,United States","Alabama","United States","us"
"9056981","Marengo County","Marengo County,Alabama,United States","Alabama","United States","us"
"9056982","Marion County","Marion County,Alabama,United States","Alabama","United States","us"
"9056983","Marshall County","Marshall County,Alabama,United States","Alabama","United States","us"
"9056984","Mobile County","Mobile County,Alabama,United States","Alabama","United States","us"
"9056985","Monroe County","Monroe County,Alabama,United States","Alabama","United States","us"
"9056986","Montgomery County","Montgomery County,Alabama,United States","Alabama","United States","us"
"9056987","Morgan County","Morgan County,Alabama,United States","Alabama","United States","us"
"9056988","Perry County","Perry County,Alabama,United States","Alabama","United States","us"
"9056989","Pickens County","Pickens County,Alabama,United States","Alabama","United States","us"
"9056990","Pike County","Pike County,Alabama,United States","Alabama","United States","us"
"9056991","Randolph County","Randolph County,Alabama,United States","Alabama","United States","us"
"9056992","Russell County","Russell County,Alabama,United States","Alabama","United States","us"
"9056993","Shelby County","Shelby County,Alabama,United States","Alabama","United States","us"
"9056994","St. Clair County","St. Clair County,Alabama,United States","Alabama","United States","us"
"9056995","Sumter County","Sumter County,Alabama,United States","Alabama","United States","us"
"9056996","Talladega County","Talladega County,Alabama,United States","Alabama","United States","us"
"9056997","Tallapoosa County","Tallapoosa County,Alabama,United States","Alabama","United States","us"
"9056998","Tuscaloosa County","Tuscaloosa County,Alabama,United States","Alabama","United States","us"
"9056999","Walker County","Walker County,Alabama,United States","Alabama","United States","us"
"9057000","Washington County","Washington County,Alabama,United States","Alabama","United States","us"
"9057001","Wilcox County","Wilcox County,Alabama,United States","Alabama","United States","us"
"9057002","Winston County","Winston County,Alabama,United States","Alabama","United States","us"
"9057003","Aleutians East Borough","Aleutians East Borough,Alaska,United States","Alaska","United States","us"
"9057004","Aleutians West Census Area","Aleutians West Census Area,Alaska,United States","Alaska","United States","us"
"9057005","Anchorage Municipality","Anchorage Municipality,Alaska,United States","Alaska","United States","us"
"9057006","Bethel Census Area","Bethel Census Area,Alaska,United States","Alaska","United States","us"
"9057007","Bristol Bay Borough","Bristol Bay Borough,Alaska,United States","Alaska","United States","us"
"9057008","Denali Borough","Denali Borough,Alaska,United States","Alaska","United States","us"
"9057009","Dillingham Census Area","Dillingham Census Area,Alaska,United States","Alaska","United States","us"
"9057010","Fairbanks North Star Borough","Fairbanks North Star Borough,Alaska,United States","Alaska","United States","us"
"9057011","Haines Borough","Haines Borough,Alaska,United States","Alaska","United States","us"
"9057012","Juneau","Juneau,Alaska,United States","Alaska","United States","us"
"9057013","Kenai Peninsula Borough","Kenai Peninsula Borough,Alaska,United States","Alaska","United States","us"
"9057014","Ketchikan Gateway Borough","Ketchikan Gateway Borough,Alaska,United States","Alaska","United States","us"
"9057015","Kodiak Island Borough","Kodiak Island Borough,Alaska,United States","Alaska","United States","us"
"9057016","Lake and Peninsula Borough","Lake and Peninsula Borough,Alaska,United States","Alaska","United States","us"
"9057017","Matanuska-Susitna","Matanuska-Susitna,Alaska,United States","Alaska","United States","us"
"9057018","Nome Census Area","Nome Census Area,Alaska,United States","Alaska","United States","us"
"9057019","North Slope Borough","North Slope Borough,Alaska,United States","Alaska","United States","us"
"9057020","Northwest Arctic Borough","Northwest Arctic Borough,Alaska,United States","Alaska","United States","us"
"9057021","Prince of Wales-Hyder Census Area","Prince of Wales-Hyder Census Area,Alaska,United States","Alaska","United States","us"
"9057022","Sitka City and Borough","Sitka City and Borough,Alaska,United States","Alaska","United States","us"
"9057023","Hoonah-Angoon Census Area","Hoonah-Angoon Census Area,Alaska,United States","Alaska","United States","us"
"9057024","Southeast Fairbanks","Southeast Fairbanks,Alaska,United States","Alaska","United States","us"
"9057025","Valdez-Cordova","Valdez-Cordova,Alaska,United States","Alaska","United States","us"
"9057026","Kusilvak Census Area","Kusilvak Census Area,Alaska,United States","Alaska","United States","us"
"9057027","Petersburg Borough","Petersburg Borough,Alaska,United States","Alaska","United States","us"
"9057028","Yakutat City and Borough","Yakutat City and Borough,Alaska,United States","Alaska","United States","us"
"9057029","Yukon-Koyukuk Census Area","Yukon-Koyukuk Census Area,Alaska,United States","Alaska","United States","us"
"9057030","Apache County","Apache County,Arizona,United States","Arizona","United States","us"
"9057031","Cochise County","Cochise County,Arizona,United States","Arizona","United States","us"
"9057032","Coconino County","Coconino County,Arizona,United States","Arizona","United States","us"
