Id,Name,Canonical,Region,Country,Country Code
"9075932","Ashgabat","Ashgabat,Turkmenistan","","Turkmenistan","tm"
"9075933","Mary","Mary,Turkmenistan","","Turkmenistan","tm"
"9075934","Lebap","Lebap,Turkmenistan","","Turkmenistan","tm"
"9075951","Penal/Debe Regional Corporation","Penal/Debe Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075952","San Juan-Laventille Regional Corporation","San Juan-Laventille Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075953","Mayaro Rio Claro Regional Corporation","Mayaro Rio Claro Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075954","Couva-Tabaquite-Talparo Regional Corporation","Couva-Tabaquite-Talparo Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075955","Eastern Tobago","Eastern Tobago,Tobago,Trinidad and Tobago","Tobago","Trinidad and Tobago","tt"
"9075956","Diego Martin Regional Corporation","Diego Martin Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075957","Tunapuna/Piarco Regional Corporation","Tunapuna/Piarco Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075958","Sangre Grande Regional Corporation","Sangre Grande Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075959","Western Tobago","Western Tobago,Tobago,Trinidad and Tobago","Tobago","Trinidad and Tobago","tt"
"9075960","Princes Town Regional Corporation","Princes Town Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075961","Siparia Regional Corporation","Siparia Regional Corporation,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9075968","Pemba North Region","Pemba North Region,Tanzania","","Tanzania","tz"
"9075970","Bukhara Region","Bukhara Region,Uzbekistan","","Uzbekistan","uz"
"9075971","Jizzakh Region","Jizzakh Region,Uzbekistan","","Uzbekistan","uz"
"9075972","Andijan region","Andijan region,Uzbekistan","","Uzbekistan","uz"
"9075973","Qashqadaryo Region","Qashqadaryo Region,Uzbekistan","","Uzbekistan","uz"
"9075974","Xorazm Region","Xorazm Region,Uzbekistan","","Uzbekistan","uz"
"9075975","Republic of Karakalpakstan","Republic of Karakalpakstan,Uzbekistan","","Uzbekistan","uz"
"9075976","Surxondaryo Region","Surxondaryo Region,Uzbekistan","","Uzbekistan","uz"
"9075977","Namangan Region","Namangan Region,Uzbekistan","","Uzbekistan","uz"
"9075978","Navoiy Region","Navoiy Region,Uzbekistan","","Uzbekistan","uz"
"9075979","Sirdaryo Region","Sirdaryo Region,Uzbekistan","","Uzbekistan","uz"
"9075980","Samarqand Region","Samarqand Region,Uzbekistan","","Uzbekistan","uz"
"9075981","Tashkent Region","Tashkent Region,Uzbekistan","","Uzbekistan","uz"
"9075982","Fergana Region","Fergana Region,Uzbekistan","","Uzbekistan","uz"
"9075983","Grenadines","Grenadines,Saint Vincent and the Grenadines","","Saint Vincent and the Grenadines","vc"
"9075984","St. Patrick","St. Patrick,Saint Vincent and the Grenadines","","Saint Vincent and the Grenadines","vc"
"9075985","Charlotte","Charlotte,Saint Vincent and the Grenadines","","Saint Vincent and the Grenadines","vc"
"9075986","St. Andrew","St. Andrew,Saint Vincent and the Grenadines","","Saint Vincent and the Grenadines","vc"
"9075987","St. George","St. George,Saint Vincent and the Grenadines","","Saint Vincent and the Grenadines","vc"
"9099772","Nuble","Nuble,Chile","","Chile","cl"
"9112353","Qalyub","Qalyub,Al-Qalyubia Governorate,Egypt","Al-Qalyubia Governorate","Egypt","eg"
"9112367","Tura","Tura,Cairo Governorate,Egypt","Cairo Governorate","Egypt","eg"
"9112526","Mount Baw Baw Alpine Resort (Unincorporated)","Mount Baw Baw Alpine Resort (Unincorporated),Victoria,Australia","Victoria","Australia","au"
"9112558","Un-Incorporated (Nhulunbuy) Area","Un-Incorporated (Nhulunbuy) Area,Northern Territory,Australia","Northern Territory","Australia","au"
"9112688","Northern Territory Rates Act Area","Northern Territory Rates Act Area,Northern Territory,Australia","Northern Territory","Australia","au"
"9112727","Lake Mountain Alpine Resort (Unincorporated)","Lake Mountain Alpine Resort (Unincorporated),Victoria,Australia","Victoria","Australia","au"
"9112778","Mount Stirling Alpine Resort (Unincorporated)","Mount Stirling Alpine Resort (Unincorporated),Victoria,Australia","Victoria","Australia","au"
"9112795","Un-Incorporated (Yulara) Area","Un-Incorporated (Yulara) Area,Northern Territory,Australia","Northern Territory","Australia","au"
"9112833","Falls Creek Alpine Resort (Unincorporated)","Falls Creek Alpine Resort (Unincorporated),Victoria,Australia","Victoria","Australia","au"
"9112835","Un-Incorporated (Elrundie) Area","Un-Incorporated (Elrundie) Area,Northern Territory,Australia","Northern Territory","Australia","au"
"9189140","Lima Province","Lima Province,Peru","","Peru","pe"
"9190238","Neapoli-Sykies","Neapoli-Sykies,Decentralized Administration of Macedonia and Thrace,Greece","Decentralized Administration of Macedonia and Thrace","Greece","gr"
"9191957","Moschato-Tavros","Moschato-Tavros,Decentralized Administration of Attica,Greece","Decentralized Administration of Attica","Greece","gr"
"9198321","Sint Maarten","Sint Maarten,Sint Maarten","","Sint Maarten","sx"
"9210978","Tobago","Tobago,Trinidad and Tobago","","Trinidad and Tobago","tt"
"9222467","Thasos Regional Unit","Thasos Regional Unit,Decentralized Administration of Macedonia and Thrace,Greece","Decentralized Administration of Macedonia and Thrace","Greece","gr"
"20973","Taymyr Autonomous Okrug","Taymyr Autonomous Okrug,Russia","","Russia","ru"
"21350","Koryakskiy avtonomniy okrug","Koryakskiy avtonomniy okrug,Russia","","Russia","ru"
"9073177","Pearl Islands","Pearl Islands,Panama","","Panama","pa"
